Id,SalePrice
1766,187554.38522907693
1767,230351.5312159794
1768,144136.6851837383
1769,182583.9343211448
1770,149684.7666729681
1771,125606.69124109254
1772,144818.33374853813
1773,131858.68962120655
1774,136468.10482952808
1775,140968.28530994983
1776,123133.20146712867
1777,118991.2838043986
1778,138653.6756
1779,113534.61853275733
1780,177458.18664120362
1781,129008.77098341333
1782,89086.96398
1783,143863.1064739385
1784,101192.6706
1785,122094.6227505706
1786,142352.92716500282
1787,151470.39424848868
1788,52729.62476694387
1789,100767.52211408372
1790,72496.66548
1791,195759.18372504337
1792,157773.3845792368
1793,139184.29572586238
1794,146302.4009892422
1795,131999.40553885172
1796,126957.77930362184
1797,108297.35215339779
1798,126594.23113098765
1799,116303.1016324086
1800,128818.69550493926
1801,127722.67532814831
1802,127725.55172928117
1803,152356.57247828113
1804,141555.9006961651
1805,140413.16276455115
1806,120861.31859703292
1807,123663.68041523355
1808,126685.60441270233
1809,118569.65005840229
1810,141600.1756706168
1811,91269.05345406858
1812,98340.03434121823
1813,121875.81192622271
1814,90351.87038316923
1815,46588.045380021205
1816,97285.28987898928
1817,99760.89352426755
1818,150351.23475300454
1819,126015.2257978585
1820,60850.33351452041
1821,115509.9468027548
1822,145922.69678840513
1823,44203.407809423006
1824,139897.05606936518
1825,134093.09034609492
1826,103247.8192401855
1827,101393.16942559519
1828,140273.00173990335
1829,120597.1300852012
1830,144052.86133971292
1831,149589.70587637532
1832,69076.00252
1833,153158.23001263855
1834,116927.40804858884
1835,117243.71907137937
1836,127463.44596497668
1837,79717.56118295339
1838,129001.25697677924
1839,97252.88346369161
1840,158323.24044808178
1841,133918.24659337997
1842,79694.13026595047
1843,126453.26639043509
1844,141391.64167050197
1845,148092.2108618223
1846,159769.84277894467
1847,170314.3389606653
1848,55100.09540565407
1849,114560.80395714648
1850,121467.22498638245
1851,153897.48931119475
1852,129168.36693617258
1853,131176.4317555387
1854,166422.29122169255
1855,149716.3696
1856,221137.94943051029
1857,140787.9919952755
1858,140442.89746378837
1859,121935.13924846088
1860,150703.4433169228
1861,123785.94137189239
1862,287518.72647855454
1863,272410.0277794008
1864,273061.73290120304
1865,343235.5735740361
1866,336741.6931564271
1867,241052.6136332034
1868,305176.42778522434
1869,205434.50635205072
1870,221987.09394316503
1871,252301.64143905014
1872,169198.33556048808
1873,235409.97509089543
1874,145843.29852126565
1875,210817.4825644564
1876,195550.72588125602
1877,209500.3184415929
1878,197888.78586420178
1879,127416.13395303843
1880,137347.34546759084
1881,246452.18640876582
1882,252727.99276509375
1883,190991.02399840852
1884,205451.67945305872
1885,251263.18421049323
1886,298673.3271266575
1887,212821.1561
1888,291237.80042952945
1889,168014.84088157874
1890,122418.65006974943
1891,140088.67290154265
1892,95227.10215895822
1893,132057.9826875756
1894,123184.04579324745
1895,139077.93578830524
1896,128171.69757053547
1897,123702.02347523654
1898,115574.96431593184
1899,153237.93098748935
1900,149606.19142629605
1901,188418.35141651338
1902,148148.5611341008
1903,217035.60533952725
1904,141617.66930497956
1905,196305.8791562623
1906,159643.49315965164
1907,228180.96569791262
1908,111316.6587
1909,131905.1708988423
1910,117132.18653322363
1911,221279.15982111046
1912,325577.90985825437
1913,136712.0180098771
1914,74613.71243417273
1915,285946.9702464188
1916,53253.60985210625
1917,266823.0924321406
1918,144393.20502640266
1919,181505.11312379024
1920,157629.09357663317
1921,404421.0604042165
1922,330206.85779406066
1923,217465.31161878575
1924,227182.76843173653
1925,184132.46110565125
1926,411630.38102265657
1927,136317.4225
1928,157026.8113139865
1929,130042.11022086654
1930,139253.39011891614
1931,146679.93243833765
1932,135489.6561618368
1933,186325.29778124584
1934,181859.1386
1935,168631.22599329223
1936,185506.21038360568
1937,181233.22694877506
1938,171109.1639463713
1939,259833.59119050592
1940,184233.42851779307
1941,172433.15534196442
1942,184644.86510819237
1943,206875.17758304285
1944,355575.4829189756
1945,394733.0798271219
1946,123986.49328595697
1947,326607.35496713297
1948,156312.5055
1949,254425.32104508497
1950,182866.5764
1951,250161.87223401346
1952,232192.37990515985
1953,172125.86085580452
1954,192173.80943241317
1955,137487.84970525626
1956,310130.4214
1957,157901.33708447235
1958,313644.71723920264
1959,142877.06219008192
1960,114886.59753393587
1961,121753.54299619318
1962,99553.27453674562
1963,103922.41371628523
1964,111592.5937367649
1965,141792.60089898307
1966,140707.97521103744
1967,285886.6336847145
1968,431473.92146247474
1969,401140.8502061084
1970,438303.9438610981
1971,465342.9390822194
1972,378820.22467024915
1973,254689.53846703912
1974,331406.7692278889
1975,558188.6035237036
1976,271560.6457335638
1977,367828.4422942979
1978,361685.6310149983
1979,342099.8728337023
1980,192717.83298120162
1981,361739.8734237753
1982,223803.0594586718
1983,204188.90945534443
1984,167347.8765827677
1985,226723.2245
1986,218194.3336169172
1987,177003.79072861106
1988,176110.1973559933
1989,191315.85753771104
1990,207333.39210951794
1991,220027.10850190505
1992,213978.8133548672
1993,170828.729
1994,229436.68937005755
1995,188210.36542755296
1996,248413.9607038222
1997,321512.4292191139
1998,334722.3891210005
1999,244467.87987094923
2000,307797.40046451945
2001,258534.67651266197
2002,241514.28661481204
2003,270754.93734758114
2004,269865.03771056165
2005,226976.90396348992
2006,214518.3640188877
2007,251643.57806862856
2008,203307.13598456257
2009,183685.34848768185
2010,186858.59014943207
2011,144214.0788
2012,164963.41863087832
2013,177586.1928782481
2014,182010.2049182548
2015,197377.2468047415
2016,186004.89239692476
2017,191391.69987431006
2018,123168.83656570302
2019,134621.63998575546
2020,113011.52636384965
2021,108410.80798303895
2022,185466.38998043255
2023,141612.48843697621
2024,259172.09191877785
2025,352234.0289943171
2026,168622.53653004227
2027,157095.24523386153
2028,150549.58924260247
2029,166346.44555115257
2030,294473.7224860404
2031,249415.48230847775
2032,272130.9603992448
2033,279564.7737181202
2034,167581.62268665753
2035,220352.17125213167
2036,192462.2911367642
2037,194817.96479780858
2038,323278.8767286006
2039,222688.11500425127
2040,194936.6136
2041,291417.0061291567
2042,207693.38055398694
2043,178678.82629072663
2044,172456.6436
2045,212855.76448265306
2046,143303.34361985783
2047,145165.88062925023
2048,140159.2922042183
2049,141050.21432589553
2050,174902.09647700732
2051,108675.95712357582
2052,123929.71991404764
2053,144083.6922386726
2054,90324.65319
2055,156076.14405053545
2056,139807.2897652763
2057,117092.71103166653
2058,214546.3987007798
2059,135874.0107115374
2060,168437.5814137097
2061,179507.19260258644
2062,131292.75107967903
2063,120058.09514453796
2064,140367.78337577285
2065,118131.02997034711
2066,177395.80500914538
2067,119678.77472973647
2068,148909.73055261016
2069,90038.13199726334
2070,112736.93242401867
2071,89069.30953330142
2072,142453.5093640247
2073,137111.83793049722
2074,184584.36588553013
2075,148801.3943967454
2076,116581.89505654764
2077,154557.34122717968
2078,131172.40972770375
2079,133370.16150310572
2080,123096.80343767244
2081,127459.24201121037
2082,122522.64982810187
2083,147385.57558598818
2084,115910.63050118029
2085,121855.10439421002
2086,119576.2247635967
2087,117039.10779515447
2088,97225.97658636405
2089,79112.91988096184
2090,127132.66099242488
2091,107341.29392472566
2092,123288.03377197904
2093,117077.61630729394
2094,117345.10630591313
2095,145717.35477784066
2096,85372.16044
2097,96290.48070591719
2098,144402.99014845307
2099,45004.901427412166
2100,66379.51729
2101,105437.12254412059
2102,123164.72767453814
2103,101353.4386645255
2104,135973.3376801075
2105,122400.67251837473
2106,52112.737482650584
2107,199519.8717010339
2108,114451.55628684747
2109,105016.3138602133
2110,135551.19016284693
2111,131544.61527280445
2112,145641.3216338109
2113,115858.93515184906
2114,110992.20566480672
2115,162208.32486061312
2116,113684.72797864988
2117,149334.70700585103
2118,123776.04897351419
2119,111665.38071371756
2120,110411.09468381063
2121,91652.21463137415
2122,115719.59153429141
2123,85465.63786694879
2124,170094.10772719912
2125,129799.38874983799
2126,156371.37541295463
2127,155042.5287961406
2128,128853.01473300956
2129,97218.04828
2130,131815.67253084044
2131,143087.1617987213
2132,116844.53848666203
2133,120808.65563531249
2134,128537.56921383418
2135,89370.72144531365
2136,74390.15051342253
2137,105297.21219996415
2138,130578.1864450487
2139,155475.35050588593
2140,137670.97224302386
2141,155731.89730702195
2142,124031.98712181362
2143,141856.49737739755
2144,114560.18393647071
2145,134127.4113071082
2146,174881.30687297505
2147,136246.17604987905
2148,138089.56450024343
2149,144854.0104413626
2150,229386.1059823653
2151,124920.51053773845
2152,197945.41260898454
2153,170274.2304
2154,106286.99588062236
2155,133205.59057159384
2156,262988.6429547843
2157,231323.16413996878
2158,225669.5356624003
2159,204542.97648287078
2160,178735.26911214768
2161,243641.3588053115
2162,442121.41676044674
2163,358234.10390475305
2164,259652.51252474304
2165,201444.54173862928
2166,148953.66461787795
2167,220801.2262881842
2168,196771.31472037898
2169,195203.22963999287
2170,217054.8940861615
2171,148471.03240846566
2172,131585.08157296552
2173,163970.69813954041
2174,230568.81912618375
2175,295463.9891318482
2176,327496.3499860197
2177,235442.84925409703
2178,219227.21020099238
2179,139557.42395066505
2180,191934.06552910508
2181,186105.2245966545
2182,219554.68178172072
2183,181164.51779741823
2184,119660.39304521562
2185,135988.23850541725
2186,142683.8240514091
2187,154494.92852854112
2188,155224.1481553501
2189,269412.0969464371
2190,79467.15205171608
2191,81882.24437432172
2192,91796.48479225476
2193,101586.67464346316
2194,104571.0671226626
2195,106370.42601202475
2196,103715.27808154507
2197,109929.69929922727
2198,163313.1746051378
2199,169035.17345271705
2200,150350.95410872242
2201,147012.3196646516
2202,206593.70527784392
2203,138941.86894398998
2204,187906.65397346925
2205,117573.1266310459
2206,127333.11668316874
2207,233238.62329039586
2208,262987.3390868952
2209,222901.63958314003
2210,116210.75943084405
2211,120114.07935134668
2212,113383.32174330138
2213,107745.78611783443
2214,130550.43497031683
2215,102464.99477316235
2216,148964.40311940538
2217,23020.017248692493
2218,90666.18351
2219,78256.86874890154
2220,71864.86391058599
2221,289834.72698161483
2222,263018.5725028772
2223,289057.0686935644
2224,215964.22480836677
2225,115123.06516669998
2226,185547.09571936802
2227,213681.37101655523
2228,273165.3832244955
2229,259880.63008925313
2230,150881.7113319403
2231,210652.69565121282
2232,180028.51925210565
2233,179866.99833356144
2234,243961.3537469905
2235,207202.17325013978
2236,273106.4714179036
2237,351832.3062290864
2238,201175.65213596445
2239,122997.93766513163
2240,160740.91970204635
2241,158293.48395517658
2242,120515.55446768284
2243,128097.58514954956
2244,101900.57496803945
2245,101545.92600585209
2246,146356.90786156882
2247,105422.96166996511
2248,131644.51432879275
2249,121387.19457606251
2250,134905.0226
2251,104245.41074599761
2252,173936.5655013656
2253,154518.69205749358
2254,174503.7812189523
2255,180197.82833631837
2256,179045.27165340728
2257,208468.79954632733
2258,158873.39750518868
2259,177508.9320620249
2260,157401.30523381673
2261,184956.96033690058
2262,206159.85598199724
2263,362209.05528221815
2264,529400.9740543903
2265,164518.22560816046
2266,307706.97269891103
2267,386014.4248698457
2268,455909.24911408743
2269,150296.9183777139
2270,194115.6436814173
2271,220137.0000571325
2272,196963.3121
2273,159038.3009467535
2274,181187.2488367096
2275,171046.26986845993
2276,190618.84200839317
2277,188326.02997834818
2278,143215.87035908806
2279,120499.32550246325
2280,124998.1307490273
2281,158243.60445194526
2282,184112.97876589134
2283,104060.21193395379
2284,107917.03990150325
2285,140637.44742265056
2286,126352.74990670252
2287,366305.6953963133
2288,268521.1485666552
2289,359852.4600019396
2290,469526.6087022706
2291,332859.9192005567
2292,457283.23236686277
2293,478109.7332411257
2294,404321.65571588237
2295,481754.78370151395
2296,287960.68799271993
2297,322967.74791747873
2298,349825.7983777396
2299,344782.2777764937
2300,343924.5525537987
2301,298949.4679422262
2302,238641.39501807437
2303,239989.42417581254
2304,250606.82557725956
2305,190053.4051530687
2306,185572.14427992393
2307,193145.5712386898
2308,217422.52079914624
2309,295832.80597665097
2310,207963.97858898595
2311,198471.7203184919
2312,186307.88155422616
2313,175714.5887301934
2314,169116.92631305274
2315,180130.74492387922
2316,195623.77689580093
2317,184242.4521639933
2318,180818.24922283745
2319,179993.82949726772
2320,176673.33160755766
2321,253158.12158449602
2322,175791.46504511498
2323,183303.53701184766
2324,173226.2262871799
2325,219128.9376
2326,170111.391
2327,203031.47132288167
2328,221126.53444123798
2329,188421.68566743142
2330,177752.03600575993
2331,350844.6935325506
2332,390478.2813
2333,321959.7944316234
2334,247096.5134561816
2335,275434.9366642198
2336,319642.38888317964
2337,191967.81860406583
2338,274810.9652012003
2339,181383.89391216164
2340,418495.18469658255
2341,221082.28504012796
2342,234465.7264094174
2343,227435.1046032171
2344,217880.24028528732
2345,242788.07202292513
2346,211085.64038829337
2347,195923.78090077563
2348,236993.53072607226
2349,185609.52663520453
2350,311613.1653343843
2351,259246.6398433874
2352,258686.5033971001
2353,245449.33633295432
2354,138212.92455773172
2355,149408.65348635364
2356,148526.80198842907
2357,189095.7515499427
2358,188618.04427056856
2359,132782.69688438243
2360,117211.87324937714
2361,146312.60663445154
2362,281855.5484149412
2363,133785.3709607475
2364,149355.8311319932
2365,224756.3965458299
2366,188980.64941139595
2367,220367.00321150373
2368,214764.81037157823
2369,218515.59736426696
2370,170512.37402900233
2371,170684.47718310717
2372,189570.08412150491
2373,281208.08308488736
2374,323750.52655231964
2375,261473.53666449638
2376,267705.73540124274
2377,373628.8524423359
2378,140639.31984868113
2379,213000.77566297984
2380,147240.34012666417
2381,168754.65716311545
2382,197465.2387871891
2383,197016.46801225017
2384,244773.9159873922
2385,166803.5468650763
2386,135671.25026019747
2387,131874.42956506804
2388,101602.03285124208
2389,126484.95637437214
2390,143262.7387415513
2391,142023.21159172623
2392,117815.07072039132
2393,174981.1185048205
2394,143960.1833477757
2395,209393.06793401414
2396,144931.24397541475
2397,212508.90045963446
2398,135323.7375049573
2399,57589.700842956496
2400,59509.115414669395
2401,107120.00249370598
2402,138307.9583344132
2403,144179.85998258635
2404,158114.18009281048
2405,161184.91411035432
2406,137484.0484237901
2407,130812.59277518626
2408,142628.26361897282
2409,126027.41538093594
2410,162794.86100641664
2411,121771.54014531875
2412,149923.53496634276
2413,134796.4312
2414,139912.48768556782
2415,137603.71438233522
2416,125098.0491705953
2417,133979.21415922383
2418,127642.19414983074
2419,116544.68979723979
2420,131072.25577381015
2421,149557.6342177032
2422,115810.29102579133
2423,123999.87335010193
2424,153280.16072831542
2425,239787.13152800646
2426,130461.92538938666
2427,135328.93589292528
2428,183516.35465690005
2429,117144.67568366617
2430,132886.8183871434
2431,111706.91478442289
2432,142458.29757372712
2433,149611.33414328858
2434,145250.6627963602
2435,157358.24167821163
2436,106186.91157131788
2437,112750.14230789639
2438,128642.7360814664
2439,109087.57998333912
2440,122946.17477916337
2441,93018.60837658736
2442,101660.41411158374
2443,126380.75890304857
2444,124655.5612842658
2445,81567.37454482458
2446,136565.15692125153
2447,184214.48757498185
2448,138095.02922224955
2449,108850.90064756425
2450,151280.50574254434
2451,125529.76321330412
2452,200033.33827232386
2453,96716.82181222987
2454,123394.8100455358
2455,120833.9629
2456,129659.82051256188
2457,123679.35239277646
2458,128339.47106019004
2459,110960.42442989472
2460,147315.65032813884
2461,121447.85010008403
2462,128914.9833901276
2463,123502.7433712339
2464,181813.5392559934
2465,147062.3598784763
2466,108899.2921651905
2467,136477.71679061913
2468,87826.54909321309
2469,91229.43459232715
2470,193576.5895404435
2471,198151.88261155025
2472,170143.36240694698
2473,114121.39071663766
2474,73280.563
2475,232003.86889615134
2476,114607.46776847525
2477,128451.49996186364
2478,157023.03570529545
2479,103961.99527441818
2480,157536.80237857383
2481,121681.10979262591
2482,126729.2922246978
2483,114069.14203829013
2484,124440.03408665936
2485,126930.70341800255
2486,160810.03655332263
2487,162641.28826253148
2488,157569.97686920737
2489,153317.41111483262
2490,147622.65106606236
2491,94722.12200379267
2492,183146.09904080382
2493,157066.15034330406
2494,153753.79233068926
2495,98718.91643755345
2496,252071.61750797246
2497,152498.20276142648
2498,116292.8580392562
2499,84955.66661
2500,125765.20085327959
2501,136600.50426183766
2502,139605.77955893154
2503,96259.87751502554
2504,200712.48805458305
2505,215281.96804096995
2506,253251.0958443375
2507,305954.7806878629
2508,252469.7471468029
2509,211448.7462425266
2510,219122.39758418946
2511,175603.04331082842
2512,203232.3975455729
2513,218871.59711240398
2514,268176.3282540594
2515,145405.2980222211
2516,166775.08972595463
2517,145272.26140684646
2518,154591.77109475355
2519,220884.1544876479
2520,212910.69942589742
2521,187874.41494690764
2522,219397.86969339164
2523,123121.97686738029
2524,134277.50195522475
2525,144479.29458157843
2526,134420.7011221153
2527,121995.89076831617
2528,125286.71824618148
2529,124586.54223591284
2530,120419.75251508158
2531,246124.14163563453
2532,224352.72759704263
2533,193847.14955017058
2534,229728.52736668306
2535,306944.8499549517
2536,241042.7168028506
2537,240295.47301485535
2538,186385.9381899297
2539,183711.6982554119
2540,173587.9889963098
2541,185467.64977174188
2542,164771.79213180035
2543,124687.61267197125
2544,115697.8056714796
2545,132456.60925039672
2546,125021.88751629721
2547,135496.69325421538
2548,151730.70898521593
2549,154513.80888327898
2550,223104.86199341965
2551,141947.10479742708
2552,122309.14013947875
2553,70427.32879324655
2554,98675.45831035773
2555,117938.44093211435
2556,101721.08320561417
2557,99181.38700031124
2558,146712.3563191547
2559,138591.95643427625
2560,143313.5645357682
2561,141805.1411327488
2562,136858.07885302545
2563,148850.29363209888
2564,206047.37916544382
2565,136059.99696136208
2566,157433.77927280482
2567,140980.35685650058
2568,201638.53871954052
2569,210635.4430461266
2570,116882.26493796933
2571,170253.48588207996
2572,162986.64170431555
2573,221685.8336925894
2574,302321.1894454714
2575,133463.57516744387
2576,120159.72907770528
2577,142651.04001920667
2578,82362.15259619839
2579,62094.94248159044
2580,109024.07389027737
2581,125046.3081142602
2582,115223.11895687717
2583,308390.00058785867
2584,171436.47283342498
2585,175523.6290241196
2586,227734.67997233267
2587,208826.45700959445
2588,142873.1699284904
2589,149202.72930675704
2590,228671.09516219256
2591,214392.90826208564
2592,202264.1118366914
2593,251977.24826701952
2594,187142.4465822804
2595,201819.7404566952
2596,311840.52903747326
2597,183629.47953887843
2598,261717.69365248436
2599,333575.2046441965
2600,133867.1438561491
2601,149185.70271106204
2602,80091.56420683557
2603,94110.15904676337
2604,89803.89758973784
2605,76479.46476807067
2606,146071.56972059235
2607,196874.22464666484
2608,191434.2567012045
2609,172462.3050730293
2610,117320.51882460239
2611,97700.74823282396
2612,153371.65592449965
2613,133287.26919656486
2614,130531.18272798456
2615,159185.30751787525
2616,150344.1828
2617,181722.01181136543
2618,217407.23664759452
2619,199843.06477444124
2620,187353.05539295988
2621,177151.37894662135
2622,182268.31722828603
2623,253395.0106387161
2624,296528.2693371068
2625,292817.57285145234
2626,171422.46509172174
2627,159354.0314276732
2628,453865.6722966483
2629,531323.4582128032
2630,351998.1464271104
2631,475467.69746894646
2632,434424.6815433518
2633,297606.21830248676
2634,430435.7417232855
2635,155963.27184632432
2636,182823.69045759723
2637,174917.20630681608
2638,264315.3175774457
2639,180434.6209917247
2640,148139.59958722623
2641,99384.59826384982
2642,184770.83322301833
2643,106518.10842776953
2644,121645.71945343072
2645,106680.66679589542
2646,95721.92256199243
2647,106075.16905928982
2648,148856.08873992632
2649,150211.32052653388
2650,139010.19594824655
2651,143120.07301793224
2652,407045.1273883196
2653,252373.99419061127
2654,239600.61400561812
2655,418403.46621305106
2656,312852.04056049493
2657,352401.51051672816
2658,307488.9460489161
2659,292937.9264254431
2660,355571.15814432886
2661,364690.69187768013
2662,365292.0730812004
2663,282179.1700082453
2664,280351.7935038627
2665,341706.90304619627
2666,298398.0112967445
2667,169504.77988555148
2668,179619.6963783195
2669,172406.0379080906
2670,275887.04896402307
2671,182828.73260604014
2672,196013.82234919112
2673,214683.2228879021
2674,202439.80087445653
2675,166764.31450074207
2676,192260.60910596102
2677,194034.3031174241
2678,255207.36490482328
2679,273976.58080659434
2680,288719.7446834271
2681,399795.06900772365
2682,324541.1504303844
2683,552958.8069031907
2684,319028.56285492354
2685,336837.1657
2686,256035.41027079002
2687,319433.5155387542
2688,213659.3979007603
2689,204355.20599255836
2690,430323.5511661248
2691,192556.2626466335
2692,141320.89345456837
2693,189557.5284009158
2694,140273.83482251107
2695,187541.9963074327
2696,184105.80162660027
2697,182402.44961550503
2698,202777.9322135206
2699,175422.98796369738
2700,157334.92791072023
2701,151851.46914682235
2702,118198.22773855696
2703,126701.99871403989
2704,137345.0549776278
2705,120803.37813210455
2706,115769.44147323756
2707,126994.95105619857
2708,135932.33371421797
2709,109712.71532729887
2710,126717.47459303265
2711,273778.8990656273
2712,367151.51520142704
2713,168257.74063789815
2714,146762.35086255308
2715,174559.75955435509
2716,141034.63352580843
2717,194404.90725969442
2718,223353.90118019548
2719,160486.0993704098
2720,173152.0878
2721,131908.5787
2722,167205.50878491226
2723,140732.28949879442
2724,129976.8078347076
2725,129442.70140197503
2726,146310.89795108687
2727,173970.9974469973
2728,173882.31321529584
2729,151409.98941978108
2730,143248.9530527154
2731,136799.05744822693
2732,131791.1933180673
2733,154419.57988253408
2734,156418.2891412672
2735,133469.97004878582
2736,140222.30708553054
2737,121748.17416458184
2738,141003.29066559926
2739,161459.31469121212
2740,131570.7962323735
